"","Source","Original_source","Core","Habitat_type","Country","State","Year_collected","Latitude","Longitude","accuracy_flag","accuracy_code","U_depth_m","L_depth_m","OC_perc","SOM_perc","BD_reported_g_cm3"
"3734","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.02,0.04,NA,24.1697333,0.315933173
"3735","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.2,0.22,NA,13.5855761,0.316329292
"3736","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.22,0.24,4.55227104822795,12.8822657,0.388055119
"3737","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.24,0.26,NA,14.1691188,0.289421496
"3738","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.26,0.28,NA,19.0136085,0.221968094
"3739","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.28,0.3,NA,22.4449958,0.230145122
"3740","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.3,0.32,NA,19.5754011,0.276972043
"3741","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.32,0.34,8.39269638061523,20.7581199,0.240755451
"3742","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.34,0.36,NA,21.9410578,0.215969721
"3743","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.36,0.38,NA,18.2415589,0.319215301
"3744","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.38,0.4,NA,17.5968478,0.233568721
"3745","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.04,0.06,NA,24.8844234,0.282913827
"3746","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.4,0.42,NA,18.6500888,0.326713268
"3747","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.42,0.44,6.33137356058756,20.1563844,0.246555765
"3748","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.44,0.46,NA,19.6501826,0.247744121
"3749","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.46,0.48,NA,28.2052459,0.267578364
"3750","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.48,0.5,NA,29.0985223,0.290100557
"3751","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.06,0.08,NA,23.5304299,0.226947876
"3752","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_A_Mid","marsh","United States","California",2009,38.178553,-122.549684,"direct from dataset","1",0.08,0.1,NA,23.0540404,0.249187126
"3753","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0,0.02,NA,28.4011917,0.211414353
"3754","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.1,0.12,NA,24.7372676,0.206321395
"3755","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.12,0.14,8.52235507965087,22.8494624,0.251705311
"3756","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.14,0.16,NA,19.3415638,0.292901684
"3757","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.16,0.18,NA,31.0697674,0.20756634
"3758","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.18,0.2,NA,28.7634409,0.218884025
"3759","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.02,0.04,8.43105951944986,20.6284153,0.281442528
"3760","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.2,0.22,NA,26.0550459,0.224967281
"3761","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.22,0.24,9.55852190653483,23.8051471,0.223495982
"3762","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.24,0.26,NA,22.673031,0.247942181
"3763","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.26,0.28,NA,21.8259629,0.244942994
"3764","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.28,0.3,NA,20.6212252,0.260250163
"3765","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.3,0.32,NA,19.7743862,0.197125776
"3766","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.32,0.34,7.64557647705078,22.96875,0.22697617
"3767","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.34,0.36,NA,19.9236641,0.242622869
"3768","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.36,0.38,NA,17.5745785,0.249272009
"3769","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.38,0.4,NA,19.9595415,0.265031885
"3770","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.04,0.06,NA,19.5044473,0.249187126
"3771","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.4,0.42,NA,22.4779959,0.237275263
"3772","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.42,0.44,NA,23.9224138,0.178112065
"3773","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.44,0.46,NA,25.7220217,0.260759459
"3774","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.46,0.48,NA,20.6324111,0.279942935
"3775","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.48,0.5,NA,15.4353562,0.334862001
"3776","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.5,0.52,NA,11.459854,0.338653425
"3777","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.06,0.08,NA,25.9227468,0.1603433
"3778","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_High","marsh","United States","California",2009,38.16315,-122.554428,"direct from dataset","1",0.08,0.1,NA,17.1612903,0.269106252
"3779","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0,0.02,NA,12.5454545,0.586482429
"3780","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.1,0.12,NA,8.2051282,0.927144743
"3781","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.12,0.14,NA,7.8180526,0.779562133
"3782","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.14,0.16,NA,7.5526932,0.755172522
"3783","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.16,0.18,NA,7.1933205,0.840309806
"3784","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.18,0.2,NA,8.1325301,0.868575724
"3785","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.02,0.04,NA,12.6715945,0.608919739
"3786","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.2,0.22,NA,5.6369786,0.680419213
"3787","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.22,0.24,NA,6.6843501,0.871942735
"3788","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.24,0.26,NA,5.1664183,0.789804638
"3789","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.26,0.28,NA,4.9634274,0.875564395
"3790","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.28,0.3,NA,5.9596434,0.797161133
"3791","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.3,0.32,NA,6.020558,0.697763566
"3792","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.32,0.34,NA,6.3188406,0.870726084
"3793","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.34,0.36,NA,7.0856439,0.54121169
"3794","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.36,0.38,NA,6.508206,0.684040873
"3795","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.38,0.4,NA,5.798005,0.779731898
"3796","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.04,0.06,NA,11.971831,0.60798603
"3797","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.4,0.42,NA,6.4285714,0.93014393
"3798","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.42,0.44,NA,6.6891512,0.812411713
"3799","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.44,0.46,NA,6.7267684,0.772771522
"3800","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.46,0.48,NA,5.3041018,0.700111985
"3801","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.48,0.5,NA,6.207367,0.775035059
"3802","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.06,0.08,NA,10.2932002,0.866991248
"3803","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Low","marsh","United States","California",2009,38.158771,-122.553676,"direct from dataset","1",0.08,0.1,NA,8.9274245,0.7909647
"3804","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0,0.02,NA,14.8273527,0.387432647
"3805","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.1,0.12,NA,12.1883657,0.550294132
"3806","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.12,0.14,7.26779821395873,16.5061015,0.344764975
"3807","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.14,0.16,NA,10.4582844,0.423281414
"3808","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.16,0.18,NA,10.3926097,0.522452627
"3809","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.18,0.2,NA,8.8852097,0.514247306
"3810","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.02,0.04,5.09950078811646,11.2711334,0.532666838
"3811","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.2,0.22,NA,15.4061625,0.347481219
"3812","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.22,0.24,5.57902140579224,15.1534126,0.429534434
"3813","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.24,0.26,NA,13.2620993,0.38516911
"3814","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.26,0.28,NA,13.5779817,0.434966923
"3815","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.28,0.3,NA,11.6706635,0.518830968
"3816","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.3,0.32,NA,12.2382199,0.554481675
"3817","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.32,0.34,3.17250394630432,11.8644068,0.439522291
"3818","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.34,0.36,NA,12.4237805,0.395468203
"3819","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.36,0.38,NA,12.0209059,0.469570745
"3820","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.38,0.4,NA,16.9003115,0.415726859
"3821","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.04,0.06,NA,11.4320096,0.523442925
"3822","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.4,0.42,NA,14.6341463,0.412218377
"3823","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.42,0.44,4.25034798660278,11.1878453,0.450726799
"3824","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.44,0.46,NA,10.1619207,0.432759975
"3825","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.46,0.48,NA,10.1201771,0.447982261
"3826","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.48,0.5,NA,10.4800541,0.345783567
"3827","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.5,0.52,NA,8.7253414,0.469033155
"3828","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.06,0.08,NA,10.3694875,0.565771066
"3829","CCRCN","Callaway et al 2019","Petaluma_River_Marsh_B_Mid","marsh","United States","California",2009,38.16128,-122.554058,"direct from dataset","1",0.08,0.1,NA,13.0569307,0.422772118
"3830","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0,0.02,NA,31.6254736,0.149648088
"3831","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.1,0.12,NA,42.8465941,0.212150003
"3832","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.12,0.14,21.7784608510335,47.0405554,0.241179864
"3833","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.14,0.16,NA,44.9150623,0.169454036
"3834","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.16,0.18,NA,25.7485989,0.3065112
"3835","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.18,0.2,NA,17.7419355,0.273859679
"3836","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.02,0.04,13.5771372934977,30.3825137,0.201086966
"3837","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.2,0.22,NA,19.924594,0.348131986
"3838","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.22,0.24,6.22916131718953,15.9307744,0.404409174
"3839","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.24,0.26,NA,14.7348057,0.449227206
"3840","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.26,0.28,NA,13.0340958,0.541805868
"3841","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.28,0.3,NA,12.5920312,0.52918665
"3842","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.3,0.32,NA,12.5177641,0.462044484
"3843","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.32,0.34,4.87469578297933,11.8681605,0.424017063
"3844","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.34,0.36,NA,13.2636352,0.405201412
"3845","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.36,0.38,NA,19.2436149,0.330872517
"3846","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.38,0.4,NA,22.948797,0.322412547
"3847","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.04,0.06,NA,32.6819054,0.219534792
"3848","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.4,0.42,NA,24.7441759,0.30812397
"3849","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.42,0.44,11.9916981862386,26.9756304,0.284498303
"3850","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.44,0.46,NA,25.9784946,0.376794023
"3851","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.46,0.48,NA,29.4064632,0.350989702
"3852","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.48,0.5,NA,27.6071193,0.372012301
"3853","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.5,0.52,NA,26.0331445,0.347764161
"3854","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.06,0.08,NA,36.2098554,0.179158951
"3855","CCRCN","Callaway et al 2019","Rush_Ranch_A_High","marsh","United States","California",2010,38.191488,-122.013634,"direct from dataset","1",0.08,0.1,NA,43.8091632,0.205246215
"3856","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0,0.02,NA,18.3255205,0.307444909
"3857","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.1,0.12,NA,26.8581081,0.300371356
"3858","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.12,0.14,NA,20.2335071,0.389950832
"3859","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.14,0.16,NA,17.9849228,0.523329748
"3860","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.16,0.18,NA,15.2006533,0.538071032
"3861","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.18,0.2,NA,13.4622938,0.690520247
"3862","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.02,0.04,NA,13.4252215,0.421102759
"3863","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.2,0.22,NA,13.5969718,0.808733466
"3864","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.22,0.24,NA,13.8796464,0.624453262
"3865","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.24,0.26,NA,13.0108736,0.600318299
"3866","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.26,0.28,NA,11.9077367,0.682711045
"3867","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.28,0.3,NA,9.579918,0.729792614
"3868","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.3,0.32,NA,7.8657365,0.734291393
"3869","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.32,0.34,NA,9.1503906,0.776138533
"3870","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.34,0.36,NA,8.0496394,0.796142541
"3871","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.36,0.38,NA,8.013117,0.824606519
"3872","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.38,0.4,NA,7.2687581,0.725208951
"3873","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.04,0.06,NA,13.9330466,0.43131697
"3874","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.4,0.42,NA,6.1804362,0.980875452
"3875","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.42,0.44,NA,5.9084064,0.824663107
"3876","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.44,0.46,NA,7.592367,0.839715628
"3877","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.46,0.48,NA,7.5258239,0.748664853
"3878","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.48,0.5,NA,8.1654295,0.766433618
"3879","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.06,0.08,NA,14.9885145,0.307133673
"3880","CCRCN","Callaway et al 2019","Rush_Ranch_A_Low","marsh","United States","California",2010,38.18954,-122.011907,"direct from dataset","1",0.08,0.1,NA,17.997895,0.429251492
"3881","CCRCN","Callaway et al 2019","Rush_Ranch_A_Mid","marsh","United States","California",2010,38.190525,-122.012788,"direct from dataset","1",0,0.02,NA,75.2120026,0.059729082
"3882","CCRCN","Callaway et al 2019","Rush_Ranch_A_Mid","marsh","United States","California",2010,38.190525,-122.012788,"direct from dataset","1",0.1,0.12,NA,32.9106352,0.312198337
